feature,operation,selected_folds,mean_stable_score,std_stable_score,mean_importance,mean_abs_correlation,mean_temporal_drift,selection_rate
360X653,360,0,0.4501985040554491,0.043543060776074345,0.00023440904071734707,0.03945280622709158,0.05282036936990531,0.0
330X1184,330,0,0.4500060412881995,0.1304971999748937,0.0002631544516106947,0.04476416065234822,0.635897435897441,0.0
330X123,330,0,0.4499297521473534,0.176771462745359,0.00019638366802007134,0.089052875413497,0.2856248437716082,0.0
330X1175,330,0,0.44970839926430733,0.14885699819762802,0.00018235447687687737,0.11544435554224157,0.157142857142843,0.0
220X29,220,0,0.4495756175552982,0.11040360100506004,0.0002424723441153122,0.06395810439210915,0.7735298626435096,0.0
312X637,312,0,0.44932519292116735,0.20646865169247533,0.000240147921621666,0.04019877944082133,0.05,0.0
330X818,330,0,0.4492518441777181,0.06863882545629023,0.0002695254346102638,0.038170782920837386,0.9,0.0
330X1053,330,0,0.4492319449751624,0.10215436577373238,0.00023465571728810533,0.031217191153517822,0.0,0.0
750X381,750,0,0.4488758397915844,0.11535899068645206,0.00021038308796903927,0.07122127868920433,0.3510896811713701,0.0
750X1017,750,0,0.4486599404449215,0.16438207400951965,0.0002405671797005773,0.055359035504803034,0.5599999999999911,0.0
312X217,312,0,0.448498280473825,0.06444997225867874,0.00020847689686101455,0.053064329030792036,0.0,0.0
360X595,360,0,0.44842948714367126,0.094820723242774,0.00023775966251815068,0.04111843531506285,0.1841383304799192,0.0
310X157,310,0,0.4483849870109678,0.15253092929895787,0.0002128010506826294,0.09000478941266579,0.5232078110334423,0.0
750X141,750,0,0.4476988646970056,0.18517942668407447,0.00020016354675378,0.07201733598170794,0.04180354303732947,0.0
312X735,312,0,0.44692517353191386,0.07330184284032892,0.0002254287279714595,0.0509229591770405,0.31433333333333285,0.0
312X779,312,0,0.4468031265940232,0.11403535629580669,0.00024326351935403194,0.027152568786241123,0.04222222222222603,0.0
750X403,750,0,0.4462568003545478,0.07596868162265784,0.0002645349627128387,0.020090893043694748,0.2907634886667532,0.0
220X176,220,0,0.4456582131913912,0.18673050643731115,0.00023499797003263554,0.0482139730432059,0.17040843346135687,0.0
330X201,330,0,0.4455237783447442,0.1994284764318016,0.00020883365392096107,0.08463546047264343,0.33383866693526476,0.0
220X195,220,0,0.4454767218466416,0.07475160550106774,0.000290428475447286,0.016180728216880776,0.4994247914869135,0.0
220X184,220,0,0.44526557126480704,0.15524442427534374,0.0002222314906608212,0.04286854355692517,0.0,0.0
312X37,312,0,0.4450745128009171,0.17267076418871138,0.00018896017994902436,0.07097493704139851,0.0,0.0
750X613,750,0,0.4438280827037417,0.10264947917523211,0.0002514738933749522,0.058842850783815945,0.9502409361932749,0.0
420X73,420,0,0.44381708542153175,0.1178727411173281,0.00020024864231899965,0.08065632847008856,0.33333333333333237,0.0
750X984,750,0,0.4437461911942151,0.18511965205443642,0.0002327906532997983,0.0464192848369223,0.2,0.0
312X127,312,0,0.44348577069187467,0.10087554904511567,0.00025063659718464965,0.023391227283974286,0.10353961602380635,0.0
312X785,312,0,0.4428975571734413,0.14233843105422778,0.0002492027448499696,0.02728281625636163,0.07999999999999545,0.0
330X248,330,0,0.4422400902366421,0.07927716889219727,0.0002661024180984705,0.012730421256937477,0.1514340434913847,0.0
344X88,344,0,0.44211563355944916,0.15461228301358199,0.00030117998543366126,0.016484795295701474,0.47694442105671514,0.0
312X697,312,0,0.4418876576232327,0.17674621652133132,0.0001856655259523444,0.07656533620343928,0.0,0.0
440AX127,440A,0,0.44171204123476465,0.1889645549573221,0.00020450770808498673,0.07043183793578986,0.13972332015808536,0.0
520X323,520,0,0.441501143479904,0.11846048948617167,0.00024293503340478594,0.06508339973563987,1.0,0.0
312X375,312,0,0.44126098586167367,0.11759416851900635,0.00022048227510372957,0.044603459266835135,0.0,0.0
400X69,400,0,0.4411610182561537,0.11484842078207981,0.00018384546500180033,0.08817366354405577,0.09000000000002047,0.0
330X391,330,0,0.4411009885406273,0.14855048381493266,0.0002472910250536487,0.057830779670588486,0.5671201803511743,0.0
330X630,330,0,0.44103828856561406,0.06922804086945183,0.00023390700539200723,0.053124335744001924,0.5114285714285715,0.0
312X8,312,0,0.4406954528085594,0.2192535869982734,0.00021956463551344634,0.05335226977164524,0.0,0.0
312X254,312,0,0.44056553305311424,0.16889922786181127,0.00020774209637196625,0.057135784031707326,0.0,0.0
400X210,400,0,0.4405578733891885,0.13089834209905424,0.00024660789265168356,0.039463244390774956,0.35190476190476266,0.0
220X173,220,0,0.4400392166164334,0.14246466062319996,0.0002904063696893016,0.01523650520007144,0.32056578947368397,0.0
344X226,344,0,0.4399069208721639,0.22098462973326094,0.00017463187041626108,0.09925825887060273,0.03869761210480808,0.0
344X115,344,0,0.43951853267099733,0.1755625639402656,0.0001961573372574803,0.06624165372531898,0.0,0.0
312X22,312,0,0.4394803209782193,0.11887532768235316,0.00019195284685290928,0.0696350190570342,0.0,0.0
520X160,520,0,0.43923547917448796,0.04967798217591337,0.00023697177233105113,0.04754364336653801,0.5772727272727283,0.0
330X1039,330,0,0.439216487823553,0.1499876191516946,0.0003031634238357856,0.018050700563898608,0.016666666666666295,0.0
312X760,312,0,0.4390643781923676,0.2583841337595434,0.0002760170053794608,0.026167906773494592,0.15666666666665768,0.0
330X130,330,0,0.43901390248716743,0.1368411897628667,0.00020914312060908504,0.0677865837883356,0.25460697407787236,0.0
330X291,330,0,0.4388990039116159,0.08945540728223297,0.0002311803581900224,0.044524135783951355,0.24786513762717774,0.0
312X728,312,0,0.4388180970616854,0.18429370165953715,0.00023629910854970222,0.059867531299014856,0.34585567010309226,0.0
330X274,330,0,0.43874986271045485,0.19453662346249506,0.0002606802976236686,0.02301497066907258,0.050857790290457026,0.0
312X734,312,0,0.4385660555295002,0.23629186395436846,0.0002295394946222822,0.061487457934771395,0.34739347079037736,0.0
440AX124,440A,0,0.43855841686005065,0.0661645377177323,0.00017732404008186293,0.09637945730878798,0.11885936230508709,0.0
312X596,312,0,0.43851760123906586,0.1383946770467669,0.0002839934106184501,0.015606329350162484,0.125,0.0
330X152,330,0,0.43839402817201234,0.17789711104460074,0.00024956664881616074,0.060452774558143615,0.529157123341905,0.0
360X629,360,0,0.43839061075552543,0.13811496263833398,0.00022415658375208764,0.05321389212921296,0.14167735641923282,0.0
310X132,310,0,0.43763861643033247,0.17134218273484036,0.0002820049125981525,0.01622786721802195,0.11705335557296481,0.0
360X1146,360,0,0.43758502101643104,0.08850251896640056,0.0002619620369594678,0.009032820722398967,0.0,0.0
312X691,312,0,0.4371237356894374,0.10383978294296711,0.0002124386687086937,0.0523675740039032,0.1544957983194087,0.0
312X6,312,0,0.4371188383645396,0.1539757208433122,0.00017491798042116327,0.09234354853079371,0.0,0.0
312X788,312,0,0.43687115073371335,0.21911473802706974,0.00023339490307518318,0.03610445709854957,0.06636363636363278,0.0
400X74,400,0,0.43683937315480537,0.03922479253689553,0.00018232141055982403,0.08666665468650411,0.12457963089542035,0.0
440AX139,440A,0,0.43682568418445855,0.090953920731203,0.0001764216443144341,0.12070760925570138,0.35469970281291785,0.0
400X214,400,0,0.4366306966088058,0.1403464778441996,0.00018842341689628963,0.08074299880973197,0.07809523809524062,0.0
220X126,220,0,0.4365093290317327,0.12735728453535722,0.0003168694335597993,0.004509331694200942,0.43578637186011004,0.0
340X188,340,0,0.43615764731941714,0.08836559180066403,0.00021354087350652375,0.05188834316978637,0.13456284153005613,0.0
210X99,210,0,0.4361559037065342,0.17742964019471355,0.0002417539506457103,0.032783508867941825,0.0,0.0
312X696,312,0,0.4361176920137562,0.19744572980470157,0.00019420532796412114,0.06926550438381682,0.0,0.0
330X284,330,0,0.4360493609909767,0.10594084510698507,0.000252342431620485,0.019075567433745236,0.0816436069149264,0.0
312X141,312,0,0.4360107377926516,0.09455146623810286,0.0002588709347916073,0.015560080173579561,0.06684724482678565,0.0
400X202,400,0,0.43585785250286585,0.18833422259020188,0.00020557463249063412,0.05991745694615045,0.0,0.0
220X118,220,0,0.4355358345868229,0.06146837286298461,0.000284616278926478,0.00570219996518867,0.32525612249538793,0.0
330X1020,330,0,0.4354970508038966,0.14319358680370747,0.0001631762732692016,0.11061864137929192,0.056073053591951215,0.0
340X24,340,0,0.4354454974236514,0.15002403512675286,0.0002604606933228643,0.01851666260038,0.009993084370677162,0.0
420X76,420,0,0.4353781576459883,0.11643132156191263,0.00021989088048504217,0.052070250786875515,0.20000000000000018,0.0
330X546,330,0,0.4352657610130272,0.18076752901823312,0.0002117571502340574,0.0668920183225453,0.2583087792622902,0.0
520X294,520,0,0.43496369889186093,0.1810882418118542,0.00022572446119693753,0.048584836078201576,0.0,0.0
520X159,520,0,0.43488925691812785,0.09184533670094629,0.0002384893397696612,0.0474167126907125,0.613636363636363,0.0
360X230,360,0,0.43488763255879626,0.15884367798327811,0.0002595022504459737,0.031121042451760374,0.3954246126472348,0.0
330X438,330,0,0.43471693624180363,0.04724587699950591,0.00018316653445421793,0.08864847647634114,0.17543556281652822,0.0
400X140,400,0,0.43465800534963694,0.08446296010464521,0.00018888343676180892,0.06918542013641446,0.0,0.0
312X712,312,0,0.4346511639727219,0.1114157812494385,0.0002333902393329348,0.037294053334522695,0.21287038703870378,0.0
360X1094,360,0,0.43447492435753093,0.15283414551897198,0.0002508860658318169,0.019301010209965535,0.02105263157895209,0.0
520X408,520,0,0.4342334932845464,0.14287845145095918,0.00022479157769211182,0.04224226087335637,0.12579365079364796,0.0
312X567,312,0,0.43416083012445156,0.10604123604715958,0.0002266637845115726,0.039747297023488476,0.12857142857142856,0.0
400X4,400,0,0.4339057591079765,0.10997235815622756,0.00021379479774848273,0.053352066245811014,0.27810410620077486,0.0
400X80,400,0,0.43362809822224707,0.13898860721910747,0.00018567272600668409,0.07399762432315951,0.029523809523809546,0.0
330X771,330,0,0.43338324802792344,0.17374050811359365,0.0002765595429859016,0.0312921889743422,0.37822729850035847,0.0
330X251,330,0,0.43315896131684883,0.14154247295115258,0.00026363779310169906,0.016360045582975234,0.11991482894771957,0.0
750X447,750,0,0.4325770910136371,0.13956878490405616,0.0002243117062269615,0.050654423784667856,0.4018336130410726,0.0
312X53,312,0,0.432503207062884,0.17695953096977166,0.00024748263241933537,0.05041594267628485,0.43459459459459426,0.0
ERROR:#N/A_17,META,0,0.43250101557741977,0.15239643647655424,0.0002543887655037703,0.03864240422444516,0.007675327962755713,0.0
210X100,210,0,0.4322420938722222,0.25066029022057196,0.00024851443304278905,0.04956073816220702,0.18845572333878782,0.0
330X51,330,0,0.4321484265608639,0.19579960224885976,0.0002036481305430428,0.07075362917546393,0.10280200686619612,0.0
360X370,360,0,0.4320831408636116,0.09210482872785937,0.0002014873979355185,0.07359312176247743,0.2755012756068889,0.0
310X32,310,0,0.4319178790874626,0.19077242805497183,0.00017500584385830061,0.11684341646954058,0.24549683098113745,0.0
220X193,220,0,0.43177024876650794,0.12411195329918363,0.00030052740615309486,0.02083972305637093,0.04996404429742564,0.0
330X1234,330,0,0.4315825975531677,0.1737423988711446,0.0002791085702895577,0.05256885695240793,0.9845033112582783,0.0
360X329,360,0,0.4313570360814351,0.04571248864871909,0.0002365199823032617,0.04222148095086822,0.4243787060750476,0.0
344X255,344,0,0.4313335880779518,0.17134907880255776,0.00019754395603588495,0.06821686130699653,0.0,0.0
400X199,400,0,0.4313335880779518,0.1299034723100852,0.00022851597262156656,0.029548097904373176,0.0,0.0
340X53,340,0,0.43131066106228505,0.11939100656474538,0.0002386974803742483,0.022449427234155977,0.0,0.0
400X67,400,0,0.4312113106610623,0.11911626741531152,0.00017587472110233102,0.0866682144029208,0.0,0.0
360X348,360,0,0.4305946119925069,0.21430996748015585,0.00024630792916814604,0.03637665045382021,0.21660140919578424,0.0
310X96,310,0,0.4302257184630977,0.17084448497918608,0.00024516213367478483,0.08000443590689231,0.9666666666666653,0.0
312X729,312,0,0.4300932247011078,0.1379611436909398,0.00022268698422595507,0.051358366050707024,0.3634130434782611,0.0
330X505,330,0,0.4300901488442693,0.12388653548317971,0.00019036187514382004,0.09847630982878891,0.5395021195104414,0.0
400X36,400,0,0.4295758502101643,0.15070878377535585,0.00017242557879173262,0.08773663807504349,0.0,0.0
520X161,520,0,0.42924018307529777,0.14337042387111734,0.000246374232934786,0.04544376292910409,0.5738888888888882,0.0
330X966,330,0,0.42904310835059967,0.14255163054788808,0.0002828964539128124,0.033017224970238096,0.8665871638084072,0.0
220X27,220,0,0.4289154881889611,0.136042735556413,0.00020564384861838556,0.07397395878172229,0.49964110370866166,0.0
210X73,210,0,0.42889501903095323,0.10767802538844465,0.00020570012815726533,0.07348026571493746,0.5,0.0
330X381,330,0,0.42881787346730543,0.07540536378259598,0.00022509488216065232,0.05547760899100381,0.617957090856445,0.0
330X128,330,0,0.42840714541350655,0.16955420757838144,0.0002139945427255319,0.06074680765564181,0.24935326125596036,0.0
340X61,340,0,0.42834543370271305,0.19263861356264114,0.0002545100770813372,0.01992189458192489,0.0,0.0
360X1083,360,0,0.4275947043890014,0.20400334900137793,0.00022536885680752593,0.05155513264016641,0.04962206492694756,0.0
400X100,400,0,0.4273961028157263,0.12069260455124198,0.0001885011509391526,0.07221042482283813,0.07916666666666664,0.0
310X159,310,0,0.4273527255966242,0.047871863132860924,0.0002051788310260795,0.07842796469753188,0.5218269653052254,0.0
360X176,360,0,0.42714674336800806,0.1835894429860971,0.0002637829417577471,0.03393086631555538,0.4069767199870583,0.0
330X537,330,0,0.4269597082844595,0.1903581450630301,0.00021728806840555859,0.06309162338307397,0.27067990177891066,0.0
312X783,312,0,0.4269072379286551,0.14239370851610486,0.00024194940541520971,0.028226702339472148,0.056363636363633104,0.0
400X66,400,0,0.42674818494459305,0.20824469135855608,0.00018623971596271976,0.08641824350564076,0.0,0.0
311X14,311,0,0.4266641192204815,0.09880729319193932,0.00019166441634490335,0.06250239825232932,0.0,0.0
312X737,312,0,0.42641048961322364,0.10857801614823437,0.00024130367337850248,0.03213626390893518,0.3317319587628872,0.0
340X42,340,0,0.4263219510241969,0.16822141413450953,0.00024197559038881223,0.06903352902157123,1.0,0.0
312X26,312,0,0.426312571646924,0.038542583390612374,0.00019714334012034166,0.05413678351066735,0.0,0.0
344X229,344,0,0.42626644220279764,0.13415669311813544,0.0002170399794474001,0.042344914435601164,0.04285362174890202,0.0
340X17,340,0,0.42607309284214845,0.14641186422999805,0.00017847741270136456,0.08491767943426193,0.19961609907120753,0.0
360X109,360,0,0.4260036358672451,0.1781254722516414,0.0002476858657714566,0.022911662717597196,0.11620975536989257,0.0
312X389,312,0,0.4258693160106993,0.12825136636167378,0.00016577482146470107,0.0977864733787208,0.0,0.0
312X126,312,0,0.42582814494179483,0.11396935088247713,0.00023734653010699401,0.024520296490945708,0.0578195899785103,0.0
312X631,312,0,0.4258270740202176,0.1065309623211073,0.00021511092963418795,0.04949549087703542,0.22000000000000003,0.0
220X204,220,0,0.42539198014947316,0.19406852373172176,0.0002498309513878962,0.024292574490525225,0.06617109933173748,0.0
520X231,520,0,0.4252579289262514,0.15193110323496722,0.000246547900644585,0.01947091654093152,0.0,0.0
400X139,400,0,0.42523882307986244,0.2053583800206467,0.00019948484360538953,0.06492948233329425,0.0,0.0
420X124,420,0,0.42515857852502864,0.06546229877784596,0.00019094426520244618,0.06025815680397746,0.0,0.0
210X171,210,0,0.42512723639361855,0.07529687098130862,0.00022101427502448459,0.058372479727282586,0.45832553994672975,0.0
520X306,520,0,0.4251203668322507,0.186650610878749,0.00018535677490609092,0.07536793907889848,0.0,0.0
330X185,330,0,0.4250348310835176,0.11893351388174916,0.00021270197948782105,0.05838838483165942,0.38058336402417786,0.0
400X141,400,0,0.4248987390141384,0.18610555040091636,0.00019023308743435218,0.06863451716686479,0.0,0.0
312X765,312,0,0.42480489314481185,0.2509030003079113,0.00024139863117375587,0.048705528358797594,0.23039215686273465,0.0
310X12,310,0,0.42434186703593396,0.18256147810020093,0.0002583351500606808,0.01692273134747945,0.15808104650703336,0.0
360X466,360,0,0.4241991541497148,0.14135031840361992,0.00021165517013195756,0.05112376808215259,0.15292620754803596,0.0
312X234,312,0,0.42411769064642063,0.04956043446996047,0.00027084476932088934,0.02834334180081318,1.0,0.0
344X86,344,0,0.42400583126973224,0.16984318205485718,0.00026000047098750885,0.032052210626304006,0.5,0.0
400X157,400,0,0.4234557698915782,0.0899684330907268,0.0002885278943350623,0.02128704536497736,1.0,0.0
344X192,344,0,0.4234390523500191,0.12585836650401702,0.00016663972197554174,0.09236428416737716,0.0,0.0
520X257,520,0,0.42274382487582995,0.21580413190860329,0.000240853425660248,0.03247194527317099,0.11428571428571428,0.0
360X971,360,0,0.4225745316780583,0.13429191027424026,0.0002628760701130133,0.02543236517102142,0.2907055904378814,0.0
310X14,310,0,0.4224546207414816,0.24815992168901194,0.0002212916487833586,0.10601576782111469,0.8240000000000001,0.0
330X1077,330,0,0.4222490269095326,0.1411307726729412,0.00024276829050721193,0.05267271495824821,0.75757575757576,0.0
312X95,312,0,0.4220175773786779,0.17856985020606742,0.00015966524096874571,0.09911152270672813,0.0,0.0
210X88,210,0,0.42198508249767813,0.1566298082984613,0.0002075353939248146,0.06366732962073997,0.5398331778351092,0.0
300X5,300,0,0.42197123477577303,0.0643599252164439,0.0002589707405188272,0.04343644982995709,0.9746663273284775,0.0
340X181,340,0,0.421462216426848,0.24248167128554535,0.0002637180784146844,0.025425898388013075,0.11688040604226262,0.0
360X25,360,0,0.4214239307012885,0.12476439642010485,0.0002224816158234427,0.047220171622101056,0.2826537162891801,0.0
330X1013,330,0,0.4212967430738563,0.12568066080727716,0.00016238849907074157,0.12081172660348669,0.4666666666666675,0.0
312X36,312,0,0.421176920137562,0.039354058955935654,0.00017934853906686582,0.07304183387469124,0.0,0.0
330X59,330,0,0.421109732077508,0.12281360722765156,0.0001684385935975894,0.09484644238277526,0.09662941709453338,0.0
400X187,400,0,0.42079276120031406,0.08944622583094257,0.00024135902597163073,0.021580165297183745,0.175,0.0
340X73,340,0,0.4207795185326709,0.2145101437524334,0.0002220093082650625,0.04175800909535348,0.0,0.0
360X1061,360,0,0.4207517070567894,0.1933544502576618,0.0002644856797216958,0.020314425115654795,0.2316613348765335,0.0
520X256,520,0,0.420309562903296,0.1278764764584009,0.00023395577242972055,0.030562932288250334,0.09705882352941442,0.0
330X580,330,0,0.42004766916131164,0.12393066940782071,0.00023775393636549466,0.04765086041334878,0.5916800792270631,0.0
312X18,312,0,0.4198624379059992,0.1512705539271707,0.00017943570762257865,0.07429749206210519,0.0,0.0
520X254,520,0,0.4198402050369019,0.13409150799125405,0.00022706933021168202,0.030268803747314575,0.0823529411764758,0.0
360X621,360,0,0.419566373474321,0.24589894341228638,0.00023274842554656686,0.038087920938167444,0.23884229440775248,0.0
330X311,330,0,0.4190333270107717,0.16687538123915105,0.0002497341952580758,0.027487078464442805,0.2998704099301971,0.0
312X3,312,0,0.41902942300343904,0.10395591623055064,0.00016171880087144765,0.08893973122649565,0.0,0.0
312X780,312,0,0.4190211388350388,0.048081819318778043,0.00022650731212029473,0.02655005760541871,0.04102564102563811,0.0
330X261,330,0,0.4189824790300739,0.19767563973643673,0.0002566356947319851,0.02068341063255236,0.06419511819650878,0.0
220X132,220,0,0.41876101898833384,0.11416253432230235,0.0002911129510906568,0.006480776847797654,0.4285977784608138,0.0
400X213,400,0,0.4186679165513487,0.16995656758421088,0.00018013226911371406,0.07998313110741415,0.06666666666666568,0.0
520X390,520,0,0.41865100535034633,0.18815484424015658,0.0002683098189620488,0.027487803605155126,0.48018334224552384,0.0
330X502,330,0,0.4184827817470773,0.1645276547960373,0.00020085681806831964,0.08379910625878584,0.555243763373191,0.0
330X208,330,0,0.41835365603467684,0.09200752251051214,0.0002689889426015567,0.022068347981904705,0.6252983406436787,0.0
340X105,340,0,0.4181834731730277,0.11360639750276465,0.0002567467152768682,0.026934068644520148,0.7,0.0
330X211,330,0,0.4179769151384519,0.16644486795822674,0.00027123868287028466,0.02826515193998621,0.5989031642735597,0.0
330X418,330,0,0.4179388415913749,0.12948338643381174,0.0001896131434723528,0.07039720153107358,0.20425628849227176,0.0
360X337,360,0,0.4173017143147756,0.08818590383096599,0.00019788248239158046,0.06203128504313178,0.12284084636394998,0.0
330X926,330,0,0.4169554769140419,0.077525187099032,0.0002496057582470936,0.025929053793574176,0.4329729729729615,0.0
400X89,400,0,0.41668373714334506,0.09135927204992102,0.00020738942887987035,0.05059277666357996,0.1531708211143623,0.0
220X8,220,0,0.4166632205269522,0.044016101436637506,0.00024163997619218517,0.03370625259596957,0.5998654426111399,0.0
330X271,330,0,0.41663811535385015,0.13733204587279,0.0002591514707087526,0.02508806640273272,0.05659019092707836,0.0
360X645,360,0,0.4164410269069722,0.1496667341611631,0.00023291748106925666,0.03217571695597597,0.16288862038480265,0.0
360X521,360,0,0.41618996866066355,0.06794016754790294,0.00024554789832977806,0.026580619143057822,0.47173126167948765,0.0
520X389,520,0,0.41613868993452136,0.10303824357153588,0.0002544308394445874,0.020696036786447415,0.2729178633610617,0.0
420X213,420,0,0.4157183111488866,0.18274548984379388,0.00021222568931835844,0.07411908026997398,0.39999999999998226,0.0
750X543,750,0,0.41553766190473,0.14316075885886112,0.0002584031334739121,0.03138072118646286,0.41344261474259303,0.0
750X157,750,0,0.4154536759459114,0.10542773535634013,0.00026363916912974816,0.019461342182002857,0.40765700767341634,0.0
330X553,330,0,0.41526063042976036,0.058776416363913564,0.0002149404496713369,0.05579505590533577,0.6070345431193762,0.0
520X289,520,0,0.414696217042415,0.2637161319635148,0.00021712796019643924,0.042527544997855535,0.0,0.0
520X391,520,0,0.41460048227960167,0.12061981887479717,0.0002505887330842859,0.027486294769716157,0.4799412455934203,0.0
310X148,310,0,0.41458649772535566,0.22871530953187255,0.00018632822601522128,0.09009150300164906,0.2520688878430676,0.0
520X7,520,0,0.41437523882307986,0.16486288249954564,0.00023073677719241654,0.03021960623660642,0.0,0.0
400X216,400,0,0.4143696596484728,0.10106346887016605,0.0002499388539279993,0.01190279944475894,0.04318181818181726,0.0
330X769,330,0,0.41426060374474594,0.24148133797812182,0.00019994114079946177,0.06188645426579038,0.0,0.0
360X1329,360,0,0.41398723682909633,0.2396561004012537,0.00026702508798973485,0.03309479864915694,0.09103621121770136,0.0
312X175,312,0,0.4137791364157432,0.22132939239128266,0.00019692746806968184,0.057691525506704935,0.0,0.0
750X187,750,0,0.41376016016440065,0.1104533384925512,0.00017857020995941438,0.08099233531530409,0.169488863080631,0.0
400X114,400,0,0.4131706601300406,0.15868552366793426,0.000240636425882561,0.04757511442170588,0.7999999999999992,0.0
400X91,400,0,0.4129488737570596,0.16378136225759282,0.00016572567688908873,0.0879856472940617,0.04735632183908053,0.0
312X310,312,0,0.4127779900649598,0.16967182999061256,0.00025098632580088657,0.018771944266072926,0.0,0.0
330X527,330,0,0.4121866573496801,0.19921469311292156,0.00019717250236974939,0.07095660218885161,0.22553491057585898,0.0
330X373,330,0,0.4120243692577805,0.19655699992722728,0.00025832587935356057,0.03135024860834699,0.1923076923076918,0.0
330X910,330,0,0.4119386327089488,0.14040100570320838,0.00020024773559400923,0.05836452178719378,0.24618937644339894,0.0
330X98,330,0,0.41179717991192294,0.15479847885231063,0.00019389607964098314,0.05928122359096542,0.15354885669113888,0.0
330X331,330,0,0.4115939529429588,0.14903237361055208,0.00021639792605162157,0.04344006358494053,0.26000532105446794,0.0
220X185,220,0,0.41154757355750854,0.15059610478278118,0.00016416367389662285,0.08759371838620325,0.0,0.0
220X188,220,0,0.4114405808177303,0.13543789549816485,0.0002164331331008205,0.04131723822830069,0.0,0.0
340X1,340,0,0.4114023691249522,0.11202753589510579,0.00017426425895590916,0.07538824931179262,0.0,0.0
400X70,400,0,0.4113259457393962,0.16301579418779527,0.00016475262874844128,0.08617951876314978,0.0,0.0
344X117,344,0,0.41121676019145975,0.12365364204559447,0.00028448073178800876,0.034926440695936714,0.8872727272727274,0.0
340X195,340,0,0.4111043179212839,0.09847096734139453,0.0001609568493582402,0.09395114759311844,0.0,0.0
360X447,360,0,0.41074445986233393,0.11681006238531493,0.00021296856196518346,0.056649277308166636,0.4540532478223037,0.0
750X532,750,0,0.4106339178541779,0.07330152245246585,0.0002427494575064114,0.019027005425735384,0.25981166323353666,0.0
340X113,340,0,0.4104470768055025,0.15934152318475778,0.00024510301861839176,0.014198961376544268,0.0,0.0
520X265,520,0,0.4100180666968146,0.12129269173356771,0.00017784926536723047,0.08700348265663457,0.28999999999999987,0.0
312X374,312,0,0.4096904852884983,0.09959223894880899,0.00019562595464842823,0.050501412311578196,0.0,0.0
344X246,344,0,0.40967544982253823,0.15459720700420584,0.00023341556991403702,0.0335474474474314,0.22417587622010932,0.0
340X25,340,0,0.4086781840123363,0.13750268080840472,0.0002454724002782274,0.0176586659333055,0.016813563097403443,0.0
312X112,312,0,0.4085996408213536,0.11921856240574867,0.00024428180687980646,0.027446211747507852,0.08107267834182004,0.0
420X214,420,0,0.40847179574148224,0.15018392878621256,0.0001791947132113887,0.09335025166319275,0.46518650088807945,0.0
340X183,340,0,0.4084294994268246,0.11737596018379465,0.000249535310079105,0.012983957836990436,0.0,0.0
330X983,330,0,0.4084009992002636,0.18577959872096383,0.00024823034994402005,0.04109719047935162,0.7010049719039653,0.0
520X230,520,0,0.40790982040504387,0.16588022184746648,0.0002479505471897331,0.01976224853196082,0.0,0.0
520X305,520,0,0.40768819258693156,0.2371127283190271,0.0001973346711330965,0.045733516386233714,0.0,0.0
330X1182,330,0,0.40768607151985153,0.07228614972722286,0.0002222530122728562,0.04712974285045413,0.646153846153851,0.0
220X124,220,0,0.407060219209704,0.1528023170873097,0.0003085833172269478,0.005054192461561068,0.4356431011705256,0.0
220X177,220,0,0.40704623614826135,0.13035642635360972,0.00023329720024752764,0.019287273619181918,0.0,0.0
310X149,310,0,0.406932168504464,0.15489970776398035,0.00018983993461580925,0.0930252128118521,0.6698970066328755,0.0
ERROR:#N/A_1 (#2),META,0,0.40675582728314863,0.2060810146000033,0.0001762848103065005,0.08014050465639022,0.0,0.0
360X488,360,0,0.40666336576990936,0.2054940438820541,0.00021398825084560733,0.05459907673032634,0.30359186284550205,0.0
312X381,312,0,0.4066182651891479,0.12409143948811892,0.00022350310792060881,0.024053780179522026,0.0,0.0
312X137,312,0,0.406478587002137,0.19758684240373062,0.0002248352380043056,0.02948060354423579,0.054404291360811194,0.0
330X165,330,0,0.40611955885786016,0.061042203069203486,0.00020279430072970891,0.06996871137667754,0.7386209938476511,0.0
312X139,312,0,0.4060457401681388,0.14344702486033425,0.00022941307191135158,0.026438906418564896,0.0790433015196744,0.0
312X101,312,0,0.4059817312871381,0.07793686383459272,0.00020361743326480488,0.08149925091605778,0.9488636363636397,0.0
400X56,400,0,0.4059373433949087,0.14499938608634522,0.00023917650466387985,0.01883139095042071,0.2,0.0
520X72,520,0,0.405892243026366,0.19455772862260937,0.0001422174891430677,0.12880381317048042,0.0,0.0
312X773,312,0,0.4057970308050735,0.16904275280274964,0.0002372735365289854,0.021878820658236767,0.10666666666667876,0.0
330X198,330,0,0.40572613936209356,0.04910479064901211,0.00017621641175599034,0.08939295768223858,0.3585170323946921,0.0
400X196,400,0,0.40559369286659813,0.09013468612448278,0.00021340051177932482,0.044932046345608136,0.4000000000000047,0.0
520X317,520,0,0.4055177684371417,0.17881616074868467,0.0002310711226820732,0.025290236978430847,0.0,0.0
310X152,310,0,0.40548401441977544,0.12867806411699145,0.00027562083818075567,0.023172235385772993,0.9294867494129484,0.0
330X1201,330,0,0.4054065309483833,0.17351117891633364,0.00015723859860160866,0.11279508774237898,0.12295271049596149,0.0
310X10,310,0,0.40501356731757554,0.13004786531339138,0.0002586901531390235,0.01958578737069639,0.5216275898405927,0.0
